task,run,ap_epsilon_dec,ap_epsilon_MAE,lat_epsilon_dec,lat_epsilon_MAE,mean_epsilon_dec,mean_epsilon_MAE,split,epoch,train_loss,MAE_mm,MRE_mm,landmarks,SDR_2mm_percent,SDR_3mm_percent,SDR_4mm_percent,SDR_5mm_percent,IDR,IRA,instances,images
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.92562338885139,0.017611237177077462,13.943274284811581,0.023645740484490113,12.434448836831486,0.02062848883078379,val,10,7.743630086051093,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.640952749813303,0.017212718243108077,14.13826031404383,0.0240833704085911,12.389606531928568,0.020648044325849588,val,11,7.735327535205418,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.631348666022806,0.017134044187910417,14.197307093003216,0.024296242261634154,12.41432787951301,0.020715143224772286,val,12,7.728876029120551,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.50978308284984,0.01692178288803381,13.771457806755516,0.023661290240638396,12.140620444802678,0.020291536564336105,val,13,7.720710155698988,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.680477299409754,0.01725678075762356,14.038684261546415,0.0240511735134265,12.359580780478083,0.020653977135525033,val,14,7.712765876452128,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.38649756487678,0.01671051505733939,13.527841388477999,0.023087776759091544,11.95716947667739,0.019899145908215468,val,15,7.708696182568868,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,11.11319584566004,0.01791157157105558,13.565688032262466,0.02299110985854093,12.339441938961254,0.020451340714798254,val,16,7.704384785228306,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.641298697976506,0.0171014122226659,13.62390832340016,0.023351314620060078,12.132603510688334,0.02022636342136299,val,17,7.699194653828939,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.53186445797191,0.017012560016968672,14.06731174693388,0.023890447222134646,12.299588102452894,0.02045150361955166,val,18,7.6934273348914255,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.196501787971048,0.016851262835895314,13.739129548914292,0.023507808937745935,11.96781566844267,0.020179535886820622,val,19,7.692052192158169,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.182898375567268,0.01689735019908232,13.404938305125517,0.023024678800035926,11.793918340346393,0.019961014499559122,val,20,7.69111184279124,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.04561352449305,0.01640263988691218,13.414656134212718,0.022890993821270324,11.730134829352885,0.019646816854091254,val,21,7.685691422886318,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.421768682143268,0.01686911170973497,13.578130811803481,0.0231765858390752,11.999949746973375,0.020022848774405085,val,22,7.682622416814168,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.409999824972713,0.016920038181192736,13.652351558909697,0.023303063915056342,12.031175691941204,0.020111551048124537,val,23,7.679518911573622,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.823135420855355,0.01625089969705133,13.586348814122816,0.023424817051957637,11.704742117489086,0.019837858374504483,val,24,7.676841733190749,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.311424502204446,0.016829448675408084,13.400167510088753,0.02314872106208521,11.8557960061466,0.019989084868746648,val,25,7.675383941332499,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.97483340992647,0.01626827673000448,14.029494386560776,0.023885857795967774,12.002163898243623,0.020077067262986126,val,26,7.674111302693685,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.191201041726504,0.016846583476837942,13.557914217780619,0.023318413382067398,11.87455762975356,0.020082498429452672,val,27,7.668892595503065,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.332740177827723,0.016939055656685548,13.566945939905503,0.023335541302666945,11.949843058866612,0.020137298479676248,val,28,7.670425089200338,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.219376754760741,0.01665278370766079,13.464563751220703,0.023099682173308204,11.841970252990723,0.019876232940484496,val,29,7.668406234847175,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.275682180068072,0.016906037532231386,13.375280470006606,0.023126684173065074,11.82548132503734,0.02001636085264823,val,30,7.663653511471218,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.166037166819853,0.01663597177933244,13.388313630047966,0.0229710174834027,11.77717539843391,0.01980349463136757,val,31,7.661484138170878,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.928158614214729,0.01634890748297467,13.244012563368853,0.022908707226023953,11.586085588791791,0.01962880735449931,val,32,7.664424798223707,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.3507989098044,0.01679503255907227,14.522400104298312,0.024988257315228968,12.436599507051355,0.02089164493715062,val,33,7.662346670362685,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.156769898358514,0.016735513113877352,13.53236743702608,0.023142271050635505,11.844568667692297,0.01993889208225643,val,34,7.6645887507332695,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.04796936932732,0.01650880597093526,13.395784759521485,0.02306281731409185,11.721877064424403,0.019785811642513557,val,35,7.659645226266649,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.060872762343463,0.01667025856235448,13.26987632302677,0.022715865645338507,11.665374542685116,0.01969306210384649,val,36,7.657235966788398,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.193058081234202,0.016637181052390267,13.232289280610926,0.022672757594024436,11.712673680922563,0.01965496932320735,val,37,7.659487258063423,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.036587098065544,0.016573468902531793,13.529789509492762,0.023326072666574927,11.783188303779152,0.01994977078455336,val,38,7.659169658025106,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.014326701444737,0.016622381569708095,13.090000893087948,0.02248079027323162,11.552163797266342,0.019551585921469855,val,39,7.657023554378085,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.571629311056698,0.017038296645178513,13.37043207953958,0.022967640704968397,11.97103069529814,0.020002968675073455,val,40,7.654060395558675,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.304167870914235,0.017012616422246486,13.386379331700942,0.02293161267743391,11.84527360130759,0.0199721145498402,val,41,7.655164027214051,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.229950714111329,0.016660443079822205,13.61053798899931,0.023422389039221933,11.920244351555318,0.020041416059522067,val,42,7.651862886216906,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.306045420029584,0.016928868214873705,13.427241695628446,0.023153408704435125,11.866643557829015,0.020041138459654415,val,43,7.65174576971266,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.063466891120461,0.016603721941218657,13.613259528664981,0.023545066617867524,11.838363209892721,0.020074394279543092,val,44,7.651703980233934,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.190411085240981,0.017030187959180158,13.172762253705192,0.022711913901216844,11.681586669473088,0.019871050930198503,val,45,7.652096054289076,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.111940024880802,0.016601938929627923,13.554389011158662,0.023278259573613895,11.833164518019732,0.019940099251620907,val,46,7.651699381404453,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.32717419792624,0.0172060522963019,13.404700021182789,0.023106881537858177,11.865937109554515,0.020156466917080038,val,47,7.648456282085842,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.345206563612994,0.01695512914482285,13.477396751852597,0.023049638376516454,11.911301657732796,0.02000238376066965,val,48,7.647568074862162,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.1908436943503,0.016837489429642173,13.699384262982537,0.023473583731581184,11.945113978666418,0.02015553658061168,val,49,7.644048420588176,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.314009318632237,0.016997678797034656,13.29853910558364,0.022933552195044126,11.806274212107938,0.01996561549603939,val,50,7.646754307217068,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.049757564769072,0.01660256622468724,13.215091323852539,0.022930690952960183,11.632424444310805,0.019766628588823713,val,51,7.646090984344482,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.325654444975012,0.016890744339017306,13.70350970099954,0.023693214225418428,12.014582072987276,0.02029197928221787,val,52,7.646533324983385,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.978517375272864,0.016453596116865383,13.241670967550839,0.022755136340856554,11.610094171411852,0.01960436622886097,val,53,7.645899097124736,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.151872904160443,0.016722047811045367,13.199219871969785,0.02268991768360138,11.675546388065115,0.019705982747323374,val,54,7.645908300081889,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.967851750990924,0.01656229579273392,13.155353546142578,0.022767431376611486,11.561602648566751,0.019664863584672704,val,55,7.645304414961073,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.387457499784581,0.017057446478044285,13.335021434110754,0.022963942455894806,11.861239466947668,0.020010694466969545,val,56,7.643796568446689,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.72993314406451,0.016267302676158793,13.137869935877182,0.02256656109410174,11.433901539970847,0.019416931885130266,val,57,7.643751902050442,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.859910516177907,0.01625942877110313,13.378719015682444,0.023200023700209224,11.619314765930175,0.019729726235656178,val,58,7.639724016189575,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.319372917624081,0.016843516511075636,13.395523475198186,0.023281766255112257,11.857448196411134,0.020062641383093945,val,59,7.643467704455058,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.967841922535616,0.016372277105555815,13.509971618652344,0.023421933282824124,11.73890677059398,0.019897105194189968,val,60,7.642992655436198,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.141665267944337,0.01674623191356659,13.49775540968951,0.023283616716370862,11.819710338816924,0.020014924314968728,val,61,7.642884368366666,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.128161486457376,0.01662008328472867,13.537072843663832,0.02345789486871046,11.832617165060604,0.020038989076719565,val,62,7.643673992156982,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.044852986055261,0.016756707736674478,13.442778194651885,0.023111349782522987,11.743815590353574,0.01993402875959873,val,63,7.64289222823249,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.902004623413086,0.01631139998926836,13.25771156759823,0.02286097113700474,11.579858095505658,0.01958618556313655,val,64,7.642948182423909,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.924404413559857,0.0163831642445396,13.480136938656077,0.023231013119220732,11.702270676107968,0.019807088681880164,val,65,7.641319359673394,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.064756034402286,0.01659450903534889,13.370500766529757,0.023140488082871717,11.717628400466022,0.019867498559110304,val,66,7.641702230771383,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.162983209946576,0.01675646616255536,13.44620969435748,0.023251855811652015,11.804596452152028,0.020004160987103687,val,67,7.642031232515971,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.080545604930204,0.016524047316873774,13.240059661865235,0.023059158640749314,11.66030263339772,0.019791602978811544,val,68,7.638835170533922,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.922239797255573,0.01652407308711725,13.204750195671531,0.022882895215469247,11.563494996463552,0.01970348415129325,val,69,7.639374542236328,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.059279049144072,0.016655803208841996,13.688063206392176,0.02383723863784005,11.873671127768123,0.020246520923341022,val,70,7.641777224010891,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.964528745763442,0.016572748343734182,13.188131938261144,0.02270510906682295,11.576330342012293,0.019638928705278565,val,71,7.64063233534495,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.019878566966337,0.01654345805154127,13.686592909869026,0.023537348473773284,11.85323573841768,0.020040403262657276,val,72,7.637949660089281,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.859349486407112,0.016484014777576224,13.356770997888901,0.023230769090792712,11.608060242148007,0.019857391934184468,val,73,7.639413221677144,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.261565444048713,0.016988743885475048,13.430882150986616,0.023231019693262436,11.846223797517665,0.02010988178936874,val,74,7.638981848292881,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.67423111410702,0.015983179211616516,13.197281646728516,0.022825470391441793,11.435756380417768,0.019404324801529156,val,75,7.636158805423313,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,10.12604901930865,0.016721869873649934,13.268540752635282,0.023012538604876575,11.697294885971967,0.019867204239263254,val,76,7.638288097911411,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_init_rad_crops_100pass_plan/training_75712,9.857026246014764,0.016261476365958944,13.351876561781939,0.023073224416550468,11.604451403898352,0.019667350391254706,val,77,7.6390517976548935,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,14.375757060331457,0.022820087916710797,15.654170361687155,0.026025379054686604,15.014963711009306,0.0244227334856987,val,1,8.452059377564325,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,14.339649963378907,0.022186949936782614,15.203896511302275,0.025816652178764343,14.771773237340591,0.024001801057773477,val,2,7.995269282658895,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,13.28717056723202,0.021012011871618382,14.741881112491383,0.025084157112766715,14.014525839861701,0.023048084492192547,val,3,7.924202609062195,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.858502152386833,0.020076875783064788,14.515667455336628,0.02432334322263213,13.68708480386173,0.02220010950284846,val,4,7.880990428394742,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.927244074204388,0.019233108662507114,14.240376371495865,0.02400855790166294,13.083810222850126,0.021620833282085028,val,5,7.850998486412896,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.239903079762179,0.019055551071377363,13.980978887221392,0.02405005057944971,13.110440983491785,0.021552800825413537,val,6,7.830966279241774,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.246555350808537,0.020181412468938266,14.698150320614085,0.02456693552872714,13.47235283571131,0.0223741739988327,val,7,7.822897725635105,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.152443560431985,0.01904332716675366,14.241011944939109,0.02457202392465928,13.196727752685547,0.02180767554570647,val,8,7.806293357743157,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.117721041511087,0.01972895597710329,13.632346254236557,0.02348613309509614,12.875033647873822,0.021607544536099713,val,9,7.807612352901035,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.244912787044749,0.019739887425128153,14.128957456700942,0.024357786424019756,13.186935121872846,0.022048836924573954,val,10,7.797479780515035,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.701242559096393,0.020372910929076813,14.456083409926471,0.02454366122975069,13.578662984511432,0.02245828607941375,val,11,7.790079893006219,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.374244353350472,0.01854318858069532,13.647056400074678,0.02298475723056232,12.510650376712576,0.02076397290562882,val,12,7.79385597176022,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,13.083222400440889,0.020877154697390165,14.500431554457721,0.024651496112346648,13.791826977449304,0.022764325404868405,val,13,7.774298267894321,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.636992533066694,0.019050365116666346,13.732630561379825,0.023790933673872666,12.684811547223259,0.021420649395269505,val,14,7.787849916352166,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.749390725528492,0.018845596778042175,13.45668119542739,0.02298712669049992,12.603035960477941,0.020916361734271048,val,15,7.784349033567641,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,13.336325432272519,0.021123534528648152,14.430994864071117,0.02440551203839919,13.883660148171817,0.02276452328352367,val,16,7.772078156471252,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.913208725873162,0.020609399325707378,14.542233231488396,0.02509624949272941,13.727720978680779,0.022852824409218396,val,17,7.777093317773607,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.030443258846507,0.01941631703692324,14.316039321001838,0.024866443346528447,13.173241289924173,0.022141380191725846,val,18,7.7720238182279795,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.409023329790902,0.01896871065392214,14.154364282944623,0.024580461400396682,12.781693806367763,0.021774586027159412,val,19,7.769533594449361,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.568676623176126,0.018713970263214672,13.328686254164753,0.023059360682964325,12.44868143867044,0.020886665473089497,val,20,7.770319925414191,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.555266099817613,0.019049658144221587,13.681835084802964,0.023715258170576656,12.618550592310289,0.02138245815739912,val,21,7.7654757685131495,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.182871740004595,0.018656895090551937,13.870337856517118,0.024116436786511364,12.526604798260855,0.02138666593853165,val,22,7.7604501406351725,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.100925827026368,0.018170633386163152,13.752465371524586,0.02397825433050885,12.426695599275476,0.021074443858336,val,23,7.766819050576951,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.312887887393726,0.018265628244946985,14.410978025548598,0.024905686211936614,12.861932956471161,0.0215856572284418,val,24,7.760362153583102,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.616470381792855,0.01917957330451292,13.945698143454159,0.024340467417941374,12.781084262623507,0.021760020361227147,val,25,7.768793127271864,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.494667905919693,0.018954767374431386,14.187638092041016,0.02461233033853419,12.841152998980355,0.021783548856482787,val,26,7.766020970874362,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.981459426879884,0.019513655716882034,15.366518895766314,0.026554667862022624,13.6739891613231,0.023034161789452327,val,27,7.762522186173333,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.89313071755802,0.01951816603541374,13.681761102115408,0.023438609259970048,12.787445909836713,0.021478387647691895,val,28,7.757570656140645,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,10.964734021355124,0.01801818639916532,14.108035682229435,0.02435008795822368,12.53638485179228,0.021184137178694502,val,29,7.762898749775356,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.261665658389822,0.01858161985874176,13.75467233096852,0.023725140270064858,12.50816899467917,0.02115338006440331,val,30,7.76229764090644,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.088213168873507,0.018233318363918977,13.946841296027689,0.024125791121931636,12.517527232450597,0.021179554742925308,val,31,7.755183127191332,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.204238891601562,0.01862265125793569,15.451831952263328,0.025936583122786353,13.328035421932444,0.02227961719036102,val,32,7.757570322354635,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.204424173691693,0.018394892005359424,13.942286233340992,0.024322872302111456,12.573355203516343,0.02135888215373544,val,33,7.758248938454522,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.474756734511432,0.0186782069504261,13.800641183292164,0.023944301903247832,12.637698958901797,0.021311254426836967,val,34,7.752929038471645,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,12.037350845336913,0.019852179639479692,13.871705313289867,0.023792014796944226,12.954528079313391,0.02182209721821196,val,35,7.750120348400539,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.79952791999368,0.019272622203125672,14.694854511934167,0.025791395411771886,13.247191215963923,0.02253200880744878,val,36,7.758325057559543,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.697536872414982,0.01972820456413662,13.999010871438418,0.024319289098767672,12.8482738719267,0.022023746831452147,val,37,7.759789737065633,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.333715685676125,0.018868477379574495,14.116298226749196,0.024808859956615113,12.72500695621266,0.021838668668094804,val,38,7.765498863326179,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.762981100643382,0.019471688042668734,13.904907630471623,0.023725726543103946,12.833944365557503,0.021598707292886342,val,39,7.757131454679701,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.871060539694394,0.018757545860374675,14.068869557100184,0.02454783565857831,12.969965048397288,0.02165269075947649,val,40,7.749844347106086,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.43171848970301,0.018673504363088046,14.373518371582032,0.024537071717136046,12.902618430642521,0.021605288040112046,val,41,7.754767643080817,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.945125265682444,0.01961835017975639,14.188649547801298,0.024672965617740857,13.06688740674187,0.022145657898748623,val,42,7.755723116132948,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.443977311078239,0.018953092264778475,13.52203041525448,0.023523226818617654,12.48300386316636,0.021238159541698064,val,43,7.7553189118703205,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.772251712574679,0.01902969107031822,13.774543223661535,0.02403075445224257,12.773397468118107,0.021530222761280395,val,44,7.760170891549852,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.405983195585364,0.018708907812833787,13.756299164715935,0.02341701774036183,12.581141180150649,0.021062962776597808,val,45,7.754378109508091,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.254718915153953,0.018563477826469086,13.617837075626149,0.023781284076326032,12.43627799539005,0.02117238095139756,val,46,7.751000875896878,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,10.744783827837775,0.017763496190309525,13.900472618551815,0.024124879170866573,12.322628223194794,0.020944187680588047,val,47,7.749703862931994,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.112636184692382,0.018321675807237627,13.698968236586627,0.02383139299995759,12.405802210639504,0.021076534403597608,val,48,7.763060352537367,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.515325882855583,0.018880933304043376,13.408805959364948,0.023070982230060242,12.462065921110266,0.020975957767051807,val,49,7.755189736684163,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,10.93883633333094,0.018363835005199208,13.378799573112937,0.023128631535698385,12.158817953221938,0.020746233270448798,val,50,7.747403597831726,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.283492503446691,0.01847550728741814,13.68180492625517,0.02368589955217698,12.482648714850932,0.02108070341979756,val,51,7.751812712351481,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.936374619427848,0.019467399400823256,14.396135801427505,0.02492157751146485,13.166255210427677,0.02219448845614405,val,52,7.74984323448605,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.851902367086971,0.020228269520927877,13.608480341294232,0.023738152051673216,12.730191354190602,0.02198321078630055,val,53,7.743620138698154,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.669939467486213,0.019244889389066135,13.760226216035731,0.023944244139334735,12.715082841760971,0.021594566764200435,val,54,7.747207811143663,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.338056160421932,0.01828856547089184,14.675685568416819,0.025501222031957965,13.006870864419376,0.0218948937514249,val,55,7.7483073843850025,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,10.928412538416245,0.018164790290243486,14.038945500990923,0.02453016016413184,12.483679019703583,0.021347475227187662,val,56,7.761529774136013,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.944162121941062,0.019585671933258282,13.68018897561466,0.02359919276307611,12.812175548777862,0.021592432348167198,val,57,7.752268054750231,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,10.96859905018526,0.018383369726293227,14.134604689654182,0.024940358452937184,12.551601869919722,0.021661864089615207,val,58,7.750183682971531,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.122329016292797,0.01794810430968509,13.73657210854923,0.02383499750319649,12.429450562421014,0.020891550906440792,val,59,7.750879753960503,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,10.995669084436754,0.018454713768818798,14.396238035314223,0.024953000247478485,12.695953559875488,0.02170385700814864,val,60,7.751174953248766,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.286587524414063,0.018366167869637993,14.024579844755285,0.024412524612510905,12.655583684584673,0.02138934624107445,val,61,7.7533938301934135,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.583395655014936,0.01917681501192205,13.665349623736214,0.02363554760813713,12.624372639375576,0.02140618131002959,val,62,7.7509100225236685,,,,,,,,,,,
7,task07_keypoint_linear/rad_dino_maira2,11.811093049890856,0.019192049038760803,14.179685570211971,0.02452167123556137,12.995389310051413,0.021856860137161087,val,63,7.743744680616591,,,,,,,,,,,
